domain,problem_instance,variant,result,cost,num_nodes,n_rollouts,horizon,budget,exploration_const,normalize_exploration_const,n_init,risk_factor,goal_utility,seed,show_progress
transport,1,factored,PlanningResult.SUCCESS,12,46,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,factored,PlanningResult.SUCCESS,12,45,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,factored,PlanningResult.SUCCESS,14,48,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,factored,PlanningResult.SUCCESS,11,286,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,factored,PlanningResult.SUCCESS,15,45,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,factored,PlanningResult.SUCCESS,13,292,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,factored,PlanningResult.SUCCESS,12,328,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,factored,PlanningResult.SUCCESS,12,308,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,3,factored,PlanningResult.SUCCESS,12,184,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,3,factored,PlanningResult.SUCCESS,12,184,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,3,factored,PlanningResult.SUCCESS,12,186,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,3,factored,PlanningResult.SUCCESS,12,186,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,3,factored,PlanningResult.SUCCESS,14,186,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,3,factored,PlanningResult.SUCCESS,14,184,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,3,factored,PlanningResult.SUCCESS,13,188,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,3,factored,PlanningResult.SUCCESS,14,182,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,3,factored,PlanningResult.SUCCESS,17,183,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,3,factored,PlanningResult.SUCCESS,15,189,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,factored,PlanningResult.SUCCESS,21,256,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,3,factored,PlanningResult.SUCCESS,13,182,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,3,factored,PlanningResult.SUCCESS,13,184,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,factored,PlanningResult.SUCCESS,18,307,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,3,factored,PlanningResult.SUCCESS,17,183,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,4,factored,PlanningResult.SUCCESS,16,516,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,3,factored,PlanningResult.SUCCESS,15,181,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,3,factored,PlanningResult.SUCCESS,14,187,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,factored,PlanningResult.SUCCESS,19,310,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,3,factored,PlanningResult.SUCCESS,14,184,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,3,factored,PlanningResult.SUCCESS,14,185,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,3,factored,PlanningResult.SUCCESS,13,186,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,3,factored,PlanningResult.SUCCESS,13,183,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,3,factored,PlanningResult.SUCCESS,15,182,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,3,factored,PlanningResult.SUCCESS,15,188,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,3,factored,PlanningResult.SUCCESS,14,188,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,4,factored,PlanningResult.SUCCESS,16,605,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,factored,PlanningResult.SUCCESS,20,313,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,3,factored,PlanningResult.SUCCESS,16,186,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,factored,PlanningResult.SUCCESS,19,319,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,factored,PlanningResult.SUCCESS,20,264,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,factored,PlanningResult.SUCCESS,19,296,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,3,factored,PlanningResult.SUCCESS,16,182,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,3,factored,PlanningResult.SUCCESS,16,185,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,3,factored,PlanningResult.SUCCESS,17,185,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,4,factored,PlanningResult.SUCCESS,18,748,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,factored,PlanningResult.SUCCESS,21,293,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,3,factored,PlanningResult.SUCCESS,17,182,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,factored,PlanningResult.SUCCESS,19,254,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,factored,PlanningResult.SUCCESS,20,328,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,factored,PlanningResult.SUCCESS,21,274,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,3,factored,PlanningResult.SUCCESS,15,180,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,factored,PlanningResult.SUCCESS,23,269,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,factored,PlanningResult.SUCCESS,19,364,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,factored,PlanningResult.SUCCESS,19,272,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,3,factored,PlanningResult.SUCCESS,14,187,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,4,factored,PlanningResult.SUCCESS,15,709,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,factored,PlanningResult.SUCCESS,19,325,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,factored,PlanningResult.SUCCESS,22,277,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,factored,PlanningResult.SUCCESS,21,291,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,3,factored,PlanningResult.SUCCESS,15,187,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,factored,PlanningResult.SUCCESS,20,300,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,factored,PlanningResult.SUCCESS,18,315,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,3,factored,PlanningResult.SUCCESS,19,184,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,4,factored,PlanningResult.SUCCESS,16,725,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,3,factored,PlanningResult.SUCCESS,17,188,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,4,factored,PlanningResult.SUCCESS,20,607,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,4,factored,PlanningResult.SUCCESS,16,626,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,factored,PlanningResult.SUCCESS,19,311,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,factored,PlanningResult.SUCCESS,20,329,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,3,factored,PlanningResult.SUCCESS,20,180,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,4,factored,PlanningResult.SUCCESS,17,579,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,factored,PlanningResult.SUCCESS,21,330,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,factored,PlanningResult.SUCCESS,19,273,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,4,factored,PlanningResult.SUCCESS,18,605,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,factored,PlanningResult.SUCCESS,20,300,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,4,factored,PlanningResult.SUCCESS,18,639,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,3,factored,PlanningResult.SUCCESS,18,180,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,3,factored,PlanningResult.SUCCESS,18,185,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,3,factored,PlanningResult.SUCCESS,16,184,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,factored,PlanningResult.SUCCESS,20,310,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,3,factored,PlanningResult.SUCCESS,19,185,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,3,factored,PlanningResult.SUCCESS,17,185,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,factored,PlanningResult.SUCCESS,20,303,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,4,factored,PlanningResult.SUCCESS,17,790,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,3,factored,PlanningResult.SUCCESS,20,189,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,factored,PlanningResult.SUCCESS,22,339,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,3,factored,PlanningResult.SUCCESS,19,183,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,3,factored,PlanningResult.SUCCESS,17,185,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,4,factored,PlanningResult.SUCCESS,17,768,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,factored,PlanningResult.SUCCESS,20,356,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,factored,PlanningResult.SUCCESS,23,320,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,factored,PlanningResult.SUCCESS,22,331,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,4,factored,PlanningResult.SUCCESS,17,702,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,factored,PlanningResult.SUCCESS,26,330,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,factored,PlanningResult.SUCCESS,24,311,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,factored,PlanningResult.SUCCESS,21,334,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,factored,PlanningResult.SUCCESS,21,280,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,4,factored,PlanningResult.SUCCESS,22,594,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,factored,PlanningResult.SUCCESS,21,276,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,3,factored,PlanningResult.SUCCESS,21,183,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,4,factored,PlanningResult.SUCCESS,15,814,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,4,factored,PlanningResult.SUCCESS,16,718,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,4,factored,PlanningResult.SUCCESS,21,641,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,4,factored,PlanningResult.SUCCESS,16,680,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,3,factored,PlanningResult.SUCCESS,19,183,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,3,factored,PlanningResult.SUCCESS,19,185,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,4,factored,PlanningResult.SUCCESS,21,598,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,factored,PlanningResult.SUCCESS,23,251,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,4,factored,PlanningResult.SUCCESS,18,714,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,4,factored,PlanningResult.SUCCESS,16,841,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,3,factored,PlanningResult.SUCCESS,18,185,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,4,factored,PlanningResult.SUCCESS,20,685,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,3,factored,PlanningResult.SUCCESS,21,186,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,4,factored,PlanningResult.SUCCESS,18,785,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,3,factored,PlanningResult.SUCCESS,21,180,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,4,factored,PlanningResult.SUCCESS,21,816,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,4,factored,PlanningResult.SUCCESS,18,702,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,4,factored,PlanningResult.SUCCESS,22,733,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,4,factored,PlanningResult.SUCCESS,20,612,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,4,factored,PlanningResult.SUCCESS,19,837,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,4,factored,PlanningResult.SUCCESS,24,754,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,4,factored,PlanningResult.SUCCESS,19,741,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,4,factored,PlanningResult.SUCCESS,18,746,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,4,factored,PlanningResult.SUCCESS,19,718,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,factored,PlanningResult.SUCCESS,22,322,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,3,factored,PlanningResult.SUCCESS,21,188,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,4,factored,PlanningResult.SUCCESS,19,893,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,factored,PlanningResult.SUCCESS,24,295,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,4,factored,PlanningResult.SUCCESS,19,877,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,factored,PlanningResult.SUCCESS,24,312,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,4,factored,PlanningResult.SUCCESS,19,713,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,4,factored,PlanningResult.SUCCESS,19,849,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,factored,PlanningResult.SUCCESS,29,349,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,4,factored,PlanningResult.SUCCESS,19,844,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,factored,PlanningResult.SUCCESS,23,288,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,4,factored,PlanningResult.SUCCESS,23,561,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,4,factored,PlanningResult.SUCCESS,20,684,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,factored,PlanningResult.SUCCESS,34,324,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,factored,PlanningResult.SUCCESS,25,327,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,4,factored,PlanningResult.SUCCESS,22,773,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,4,factored,PlanningResult.SUCCESS,20,869,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,4,factored,PlanningResult.SUCCESS,19,896,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,4,factored,PlanningResult.SUCCESS,23,724,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,factored,PlanningResult.SUCCESS,27,281,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,4,factored,PlanningResult.SUCCESS,21,847,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,4,factored,PlanningResult.SUCCESS,27,654,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,4,factored,PlanningResult.SUCCESS,24,822,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,4,factored,PlanningResult.SUCCESS,26,954,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,4,factored,PlanningResult.SUCCESS,27,888,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,unfactored,PlanningResult.SUCCESS,8,185,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,unfactored,PlanningResult.SUCCESS,10,179,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,unfactored,PlanningResult.SUCCESS,8,237,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,unfactored,PlanningResult.SUCCESS,8,275,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,unfactored,PlanningResult.SUCCESS,10,165,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,unfactored,PlanningResult.SUCCESS,8,237,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,unfactored,PlanningResult.SUCCESS,8,265,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,unfactored,PlanningResult.SUCCESS,9,288,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,unfactored,PlanningResult.SUCCESS,10,261,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,unfactored,PlanningResult.SUCCESS,9,296,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,unfactored,PlanningResult.SUCCESS,8,260,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,unfactored,PlanningResult.SUCCESS,9,335,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,unfactored,PlanningResult.SUCCESS,9,224,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,unfactored,PlanningResult.SUCCESS,9,309,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,unfactored,PlanningResult.SUCCESS,10,259,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,unfactored,PlanningResult.SUCCESS,11,247,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,unfactored,PlanningResult.SUCCESS,9,267,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,unfactored,PlanningResult.SUCCESS,10,206,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,unfactored,PlanningResult.SUCCESS,10,208,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,unfactored,PlanningResult.SUCCESS,8,291,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,unfactored,PlanningResult.SUCCESS,8,262,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,unfactored,PlanningResult.SUCCESS,8,254,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,unfactored,PlanningResult.SUCCESS,9,222,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,unfactored,PlanningResult.SUCCESS,9,270,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,unfactored,PlanningResult.SUCCESS,9,277,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,unfactored,PlanningResult.SUCCESS,9,249,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,unfactored,PlanningResult.SUCCESS,12,252,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,unfactored,PlanningResult.SUCCESS,8,299,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,unfactored,PlanningResult.SUCCESS,9,257,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,unfactored,PlanningResult.SUCCESS,11,286,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,unfactored,PlanningResult.SUCCESS,11,314,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,unfactored,PlanningResult.SUCCESS,11,249,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,unfactored,PlanningResult.SUCCESS,11,292,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,unfactored,PlanningResult.SUCCESS,9,262,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,unfactored,PlanningResult.SUCCESS,12,214,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,unfactored,PlanningResult.SUCCESS,12,276,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,unfactored,PlanningResult.SUCCESS,10,282,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,unfactored,PlanningResult.SUCCESS,10,268,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,unfactored,PlanningResult.SUCCESS,12,280,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,unfactored,PlanningResult.SUCCESS,9,316,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,unfactored,PlanningResult.SUCCESS,9,286,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,unfactored,PlanningResult.SUCCESS,11,295,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,unfactored,PlanningResult.SUCCESS,12,290,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,unfactored,PlanningResult.SUCCESS,12,235,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,unfactored,PlanningResult.SUCCESS,12,312,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,unfactored,PlanningResult.SUCCESS,16,202,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,unfactored,PlanningResult.SUCCESS,15,249,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,1,unfactored,PlanningResult.SUCCESS,15,294,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,unfactored,PlanningResult.SUCCESS,12,1100,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,unfactored,PlanningResult.SUCCESS,11,1146,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,unfactored,PlanningResult.SUCCESS,13,1211,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,unfactored,PlanningResult.SUCCESS,14,1202,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,5,factored,PlanningResult.SUCCESS,25,2299,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,5,factored,PlanningResult.SUCCESS,25,2439,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,5,factored,PlanningResult.SUCCESS,23,2607,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,unfactored,PlanningResult.SUCCESS,11,1181,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,5,factored,PlanningResult.SUCCESS,23,2297,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,unfactored,PlanningResult.SUCCESS,13,1044,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,5,factored,PlanningResult.SUCCESS,24,2730,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,unfactored,PlanningResult.SUCCESS,11,1453,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,unfactored,PlanningResult.SUCCESS,12,1304,1000,20,100,1.4142135623730951,True,5,-0.1,1,
transport,2,unfactored,PlanningResult.SUCCESS,14,1156,1000,20,100,1.4142135623730951,True,5,-0.1,1,
